Epoch 1/50, Loss: 312.8132, Val Acc: 0.2882
Epoch 2/50, Loss: 312.5901, Val Acc: 0.3264
Epoch 3/50, Loss: 312.6269, Val Acc: 0.3400
Epoch 4/50, Loss: 312.3278, Val Acc: 0.3762
Epoch 5/50, Loss: 312.5562, Val Acc: 0.3920
Epoch 6/50, Loss: 311.9240, Val Acc: 0.3936
Epoch 7/50, Loss: 312.3556, Val Acc: 0.4076
Epoch 8/50, Loss: 312.4407, Val Acc: 0.3882
Epoch 9/50, Loss: 312.1083, Val Acc: 0.4126
Epoch 10/50, Loss: 312.3536, Val Acc: 0.4096
Epoch 11/50, Loss: 312.1468, Val Acc: 0.4152
Epoch 12/50, Loss: 312.4397, Val Acc: 0.3834
Epoch 13/50, Loss: 312.2134, Val Acc: 0.3952
Epoch 14/50, Loss: 312.4477, Val Acc: 0.4404
Epoch 15/50, Loss: 312.7295, Val Acc: 0.4348
Epoch 16/50, Loss: 312.1798, Val Acc: 0.3964
Epoch 17/50, Loss: 311.9719, Val Acc: 0.4580
Epoch 18/50, Loss: 312.5278, Val Acc: 0.4360
Epoch 19/50, Loss: 312.0807, Val Acc: 0.4270
Epoch 20/50, Loss: 313.2184, Val Acc: 0.3804
Epoch 21/50, Loss: 312.5039, Val Acc: 0.4902
Epoch 22/50, Loss: 312.4546, Val Acc: 0.4892
Epoch 23/50, Loss: 312.5890, Val Acc: 0.4944
Epoch 24/50, Loss: 311.6659, Val Acc: 0.4940
Epoch 25/50, Loss: 311.9302, Val Acc: 0.4948
Epoch 26/50, Loss: 312.7926, Val Acc: 0.4930
Epoch 27/50, Loss: 312.0406, Val Acc: 0.4914
Epoch 28/50, Loss: 312.1416, Val Acc: 0.4934
Epoch 29/50, Loss: 313.0961, Val Acc: 0.4918
Epoch 30/50, Loss: 312.9848, Val Acc: 0.4960
Epoch 31/50, Loss: 311.8945, Val Acc: 0.4944
Epoch 32/50, Loss: 312.0737, Val Acc: 0.4948
Epoch 33/50, Loss: 312.2235, Val Acc: 0.4984
Epoch 34/50, Loss: 312.3299, Val Acc: 0.4962
Epoch 35/50, Loss: 312.1987, Val Acc: 0.4956
Epoch 36/50, Loss: 312.0728, Val Acc: 0.4972
Epoch 37/50, Loss: 312.6956, Val Acc: 0.4978
Epoch 38/50, Loss: 311.6607, Val Acc: 0.4966
Epoch 39/50, Loss: 312.2517, Val Acc: 0.4974
Epoch 40/50, Loss: 311.7210, Val Acc: 0.4966
Epoch 41/50, Loss: 312.5066, Val Acc: 0.4986
Epoch 42/50, Loss: 312.3278, Val Acc: 0.4986
Epoch 43/50, Loss: 311.8335, Val Acc: 0.4982
Epoch 44/50, Loss: 312.3397, Val Acc: 0.4990
Epoch 45/50, Loss: 311.9083, Val Acc: 0.5000
Epoch 46/50, Loss: 312.2234, Val Acc: 0.5002
Epoch 47/50, Loss: 312.5630, Val Acc: 0.4998
Epoch 48/50, Loss: 311.8855, Val Acc: 0.5006
Epoch 49/50, Loss: 311.9186, Val Acc: 0.4982
Epoch 50/50, Loss: 312.1469, Val Acc: 0.4986
Epoch 1/50, Loss: 313.1370, Val Acc: 0.3032
Epoch 2/50, Loss: 312.9929, Val Acc: 0.3068
Epoch 3/50, Loss: 312.4296, Val Acc: 0.3408
Epoch 4/50, Loss: 312.6081, Val Acc: 0.3382
Epoch 5/50, Loss: 312.6639, Val Acc: 0.3834
Epoch 6/50, Loss: 313.1828, Val Acc: 0.3824
Epoch 7/50, Loss: 312.9629, Val Acc: 0.3448
Epoch 8/50, Loss: 312.6685, Val Acc: 0.3706
Epoch 9/50, Loss: 312.1801, Val Acc: 0.3878
Epoch 10/50, Loss: 312.8045, Val Acc: 0.3336
Epoch 11/50, Loss: 311.7352, Val Acc: 0.4174
Epoch 12/50, Loss: 312.6685, Val Acc: 0.3642
Epoch 13/50, Loss: 312.1065, Val Acc: 0.4326
Epoch 14/50, Loss: 312.5504, Val Acc: 0.4142
Epoch 15/50, Loss: 312.3346, Val Acc: 0.3368
Epoch 16/50, Loss: 312.2798, Val Acc: 0.4572
Epoch 17/50, Loss: 312.2629, Val Acc: 0.4720
Epoch 18/50, Loss: 312.9072, Val Acc: 0.4382
Epoch 19/50, Loss: 311.9929, Val Acc: 0.4478
Epoch 20/50, Loss: 312.2984, Val Acc: 0.4498
Epoch 21/50, Loss: 312.3323, Val Acc: 0.4910
Epoch 22/50, Loss: 312.1287, Val Acc: 0.4890
Epoch 23/50, Loss: 312.0048, Val Acc: 0.4908
Epoch 24/50, Loss: 312.4488, Val Acc: 0.4948
Epoch 25/50, Loss: 312.5666, Val Acc: 0.4910
Epoch 26/50, Loss: 312.8062, Val Acc: 0.4958
Epoch 27/50, Loss: 312.1085, Val Acc: 0.4928
Epoch 28/50, Loss: 312.3363, Val Acc: 0.4906
Epoch 29/50, Loss: 312.4080, Val Acc: 0.4930
Epoch 30/50, Loss: 311.9554, Val Acc: 0.4960
Epoch 31/50, Loss: 312.6002, Val Acc: 0.4938
Epoch 32/50, Loss: 312.3031, Val Acc: 0.4942
Epoch 33/50, Loss: 312.2537, Val Acc: 0.4948
Epoch 34/50, Loss: 312.3082, Val Acc: 0.4928
Epoch 35/50, Loss: 312.2217, Val Acc: 0.4934
Epoch 36/50, Loss: 312.5443, Val Acc: 0.4918
Epoch 37/50, Loss: 312.9325, Val Acc: 0.4920
Epoch 38/50, Loss: 313.0567, Val Acc: 0.4962
Epoch 39/50, Loss: 312.8024, Val Acc: 0.4992
Epoch 40/50, Loss: 312.0208, Val Acc: 0.4976
Epoch 41/50, Loss: 311.9797, Val Acc: 0.4992
Epoch 42/50, Loss: 312.4722, Val Acc: 0.4986
Epoch 43/50, Loss: 312.0825, Val Acc: 0.4994
Epoch 44/50, Loss: 312.1423, Val Acc: 0.4996
Epoch 45/50, Loss: 312.6996, Val Acc: 0.4984
Epoch 46/50, Loss: 312.5606, Val Acc: 0.4984
Epoch 47/50, Loss: 312.2855, Val Acc: 0.4994
Epoch 48/50, Loss: 311.8522, Val Acc: 0.4980
Epoch 49/50, Loss: 311.9843, Val Acc: 0.4994
Epoch 50/50, Loss: 312.4512, Val Acc: 0.4994
Epoch 1/50, Loss: 313.6355, Val Acc: 0.3034
Epoch 2/50, Loss: 314.0849, Val Acc: 0.2904
Epoch 3/50, Loss: 313.0974, Val Acc: 0.3478
Epoch 4/50, Loss: 313.0459, Val Acc: 0.3284
Epoch 5/50, Loss: 312.9077, Val Acc: 0.3412
Epoch 6/50, Loss: 313.5408, Val Acc: 0.3788
Epoch 7/50, Loss: 312.6042, Val Acc: 0.3750
Epoch 8/50, Loss: 313.0800, Val Acc: 0.3936
Epoch 9/50, Loss: 313.1182, Val Acc: 0.3868
Epoch 10/50, Loss: 312.7834, Val Acc: 0.4012
Epoch 11/50, Loss: 313.0135, Val Acc: 0.2642
Epoch 12/50, Loss: 313.1000, Val Acc: 0.4326
Epoch 13/50, Loss: 313.1291, Val Acc: 0.4178
Epoch 14/50, Loss: 312.7431, Val Acc: 0.3794
Epoch 15/50, Loss: 312.6145, Val Acc: 0.4216
Epoch 16/50, Loss: 312.2605, Val Acc: 0.4318
Epoch 17/50, Loss: 312.8435, Val Acc: 0.3996
Epoch 18/50, Loss: 313.1111, Val Acc: 0.3808
Epoch 19/50, Loss: 312.3209, Val Acc: 0.4094
Epoch 20/50, Loss: 312.3537, Val Acc: 0.4218
Epoch 21/50, Loss: 312.2705, Val Acc: 0.4654
Epoch 22/50, Loss: 312.5543, Val Acc: 0.4648
Epoch 23/50, Loss: 312.3231, Val Acc: 0.4640
Epoch 24/50, Loss: 313.1525, Val Acc: 0.4690
Epoch 25/50, Loss: 312.8413, Val Acc: 0.4658
Epoch 26/50, Loss: 312.8029, Val Acc: 0.4668
Epoch 27/50, Loss: 312.7989, Val Acc: 0.4680
Epoch 28/50, Loss: 312.8110, Val Acc: 0.4678
Epoch 29/50, Loss: 312.7580, Val Acc: 0.4664
Epoch 30/50, Loss: 312.6605, Val Acc: 0.4690
Epoch 31/50, Loss: 312.5116, Val Acc: 0.4682
Epoch 32/50, Loss: 313.1363, Val Acc: 0.4678
Epoch 33/50, Loss: 312.7366, Val Acc: 0.4704
Epoch 34/50, Loss: 312.2629, Val Acc: 0.4676
Epoch 35/50, Loss: 312.8169, Val Acc: 0.4646
Epoch 36/50, Loss: 312.4662, Val Acc: 0.4692
Epoch 37/50, Loss: 312.2181, Val Acc: 0.4692
Epoch 38/50, Loss: 312.5911, Val Acc: 0.4684
Epoch 39/50, Loss: 312.6903, Val Acc: 0.4700
Epoch 40/50, Loss: 312.4253, Val Acc: 0.4698
Epoch 41/50, Loss: 312.3934, Val Acc: 0.4704
Epoch 42/50, Loss: 312.6187, Val Acc: 0.4700
Epoch 43/50, Loss: 313.0824, Val Acc: 0.4702
Epoch 44/50, Loss: 312.3184, Val Acc: 0.4702
Epoch 45/50, Loss: 312.5313, Val Acc: 0.4710
Epoch 46/50, Loss: 312.8260, Val Acc: 0.4686
Epoch 47/50, Loss: 312.4247, Val Acc: 0.4702
Epoch 48/50, Loss: 311.9835, Val Acc: 0.4704
Epoch 49/50, Loss: 312.5280, Val Acc: 0.4698
Epoch 50/50, Loss: 312.1512, Val Acc: 0.4696
Epoch 1/50, Loss: 312.5746, Val Acc: 0.2510
Epoch 2/50, Loss: 312.5007, Val Acc: 0.2280
Epoch 3/50, Loss: 313.1907, Val Acc: 0.3262
Epoch 4/50, Loss: 313.0668, Val Acc: 0.2680
Epoch 5/50, Loss: 312.7022, Val Acc: 0.3026
Epoch 6/50, Loss: 312.5272, Val Acc: 0.3226
Epoch 7/50, Loss: 312.6489, Val Acc: 0.2336
Epoch 8/50, Loss: 311.4863, Val Acc: 0.3260
Epoch 9/50, Loss: 312.2443, Val Acc: 0.2966
Epoch 10/50, Loss: 312.2670, Val Acc: 0.3004
Epoch 11/50, Loss: 311.8757, Val Acc: 0.4518
Epoch 12/50, Loss: 311.3249, Val Acc: 0.4096
Epoch 13/50, Loss: 312.6657, Val Acc: 0.3480
Epoch 14/50, Loss: 313.5530, Val Acc: 0.2712
Epoch 15/50, Loss: 312.6269, Val Acc: 0.3336
Epoch 16/50, Loss: 312.0997, Val Acc: 0.3980
Epoch 17/50, Loss: 311.4827, Val Acc: 0.4332
Epoch 18/50, Loss: 312.3280, Val Acc: 0.3690
Epoch 19/50, Loss: 312.6671, Val Acc: 0.3342
Epoch 20/50, Loss: 311.8777, Val Acc: 0.4336
Epoch 21/50, Loss: 312.1866, Val Acc: 0.5230
Epoch 22/50, Loss: 312.1487, Val Acc: 0.5272
Epoch 23/50, Loss: 312.0009, Val Acc: 0.5270
Epoch 24/50, Loss: 311.4841, Val Acc: 0.5284
Epoch 25/50, Loss: 312.2022, Val Acc: 0.5252
Epoch 26/50, Loss: 312.2915, Val Acc: 0.5164
Epoch 27/50, Loss: 311.7805, Val Acc: 0.5254
Epoch 28/50, Loss: 312.1309, Val Acc: 0.5276
Epoch 29/50, Loss: 312.5740, Val Acc: 0.5140
Epoch 30/50, Loss: 311.9312, Val Acc: 0.5278
Epoch 31/50, Loss: 311.9006, Val Acc: 0.5258
Epoch 32/50, Loss: 312.3850, Val Acc: 0.5262
Epoch 33/50, Loss: 311.9780, Val Acc: 0.5302
Epoch 34/50, Loss: 311.8124, Val Acc: 0.5296
Epoch 35/50, Loss: 311.9618, Val Acc: 0.5246
Epoch 36/50, Loss: 312.3129, Val Acc: 0.5238
Epoch 37/50, Loss: 312.0176, Val Acc: 0.5324
Epoch 38/50, Loss: 312.0363, Val Acc: 0.5204
Epoch 39/50, Loss: 311.7259, Val Acc: 0.5214
Epoch 40/50, Loss: 311.8630, Val Acc: 0.5370
Epoch 41/50, Loss: 312.1104, Val Acc: 0.5366
Epoch 42/50, Loss: 312.4890, Val Acc: 0.5364
Epoch 43/50, Loss: 312.1023, Val Acc: 0.5356
Epoch 44/50, Loss: 311.8912, Val Acc: 0.5364
Epoch 45/50, Loss: 312.0893, Val Acc: 0.5360
Epoch 46/50, Loss: 311.4986, Val Acc: 0.5356
Epoch 47/50, Loss: 311.6820, Val Acc: 0.5366
Epoch 48/50, Loss: 311.5039, Val Acc: 0.5370
Epoch 49/50, Loss: 312.5473, Val Acc: 0.5324
Epoch 50/50, Loss: 311.7051, Val Acc: 0.5378
Epoch 1/50, Loss: 312.7037, Val Acc: 0.2232
Epoch 2/50, Loss: 312.4648, Val Acc: 0.1670
Epoch 3/50, Loss: 312.4276, Val Acc: 0.3620
Epoch 4/50, Loss: 312.8710, Val Acc: 0.2734
Epoch 5/50, Loss: 312.5757, Val Acc: 0.2806
Epoch 6/50, Loss: 312.5362, Val Acc: 0.2644
Epoch 7/50, Loss: 312.3011, Val Acc: 0.3648
Epoch 8/50, Loss: 312.6323, Val Acc: 0.3118
Epoch 9/50, Loss: 312.3188, Val Acc: 0.2478
Epoch 10/50, Loss: 312.3958, Val Acc: 0.4000
Epoch 11/50, Loss: 312.3496, Val Acc: 0.3444
Epoch 12/50, Loss: 313.2343, Val Acc: 0.2700
Epoch 13/50, Loss: 312.0600, Val Acc: 0.3182
Epoch 14/50, Loss: 312.5538, Val Acc: 0.4018
Epoch 15/50, Loss: 312.1915, Val Acc: 0.2996
Epoch 16/50, Loss: 313.0381, Val Acc: 0.2918
Epoch 17/50, Loss: 311.8979, Val Acc: 0.4156
Epoch 18/50, Loss: 312.0974, Val Acc: 0.3782
Epoch 19/50, Loss: 312.4573, Val Acc: 0.3884
Epoch 20/50, Loss: 313.1742, Val Acc: 0.2992
Epoch 21/50, Loss: 311.9193, Val Acc: 0.5254
Epoch 22/50, Loss: 312.1260, Val Acc: 0.5192
Epoch 23/50, Loss: 311.9712, Val Acc: 0.5270
Epoch 24/50, Loss: 311.8143, Val Acc: 0.5280
Epoch 25/50, Loss: 312.1365, Val Acc: 0.5270
Epoch 26/50, Loss: 312.3814, Val Acc: 0.5266
Epoch 27/50, Loss: 312.4634, Val Acc: 0.5354
Epoch 28/50, Loss: 312.1325, Val Acc: 0.5284
Epoch 29/50, Loss: 311.6892, Val Acc: 0.5262
Epoch 30/50, Loss: 312.2145, Val Acc: 0.5152
Epoch 31/50, Loss: 313.1695, Val Acc: 0.5014
Epoch 32/50, Loss: 312.0651, Val Acc: 0.5050
Epoch 33/50, Loss: 312.2309, Val Acc: 0.5232
Epoch 34/50, Loss: 312.2041, Val Acc: 0.5276
Epoch 35/50, Loss: 312.3275, Val Acc: 0.5176
Epoch 36/50, Loss: 312.1706, Val Acc: 0.5168
Epoch 37/50, Loss: 311.7578, Val Acc: 0.5324
Epoch 38/50, Loss: 312.2071, Val Acc: 0.5098
Epoch 39/50, Loss: 312.1216, Val Acc: 0.5238
Epoch 40/50, Loss: 312.7387, Val Acc: 0.5136
Epoch 41/50, Loss: 312.3630, Val Acc: 0.5412
Epoch 42/50, Loss: 312.0038, Val Acc: 0.5388
Epoch 43/50, Loss: 312.1354, Val Acc: 0.5430
Epoch 44/50, Loss: 311.8548, Val Acc: 0.5426
Epoch 45/50, Loss: 311.8169, Val Acc: 0.5422
Epoch 46/50, Loss: 311.8119, Val Acc: 0.5438
Epoch 47/50, Loss: 311.4337, Val Acc: 0.5444
Epoch 48/50, Loss: 311.6942, Val Acc: 0.5440
Epoch 49/50, Loss: 311.7387, Val Acc: 0.5448
Epoch 50/50, Loss: 311.8316, Val Acc: 0.5468
Epoch 1/50, Loss: 313.1646, Val Acc: 0.2528
Epoch 2/50, Loss: 313.2261, Val Acc: 0.2788
Epoch 3/50, Loss: 312.8793, Val Acc: 0.3584
Epoch 4/50, Loss: 312.2943, Val Acc: 0.2592
Epoch 5/50, Loss: 312.8946, Val Acc: 0.1898
Epoch 6/50, Loss: 312.8967, Val Acc: 0.2244
Epoch 7/50, Loss: 312.6115, Val Acc: 0.3290
Epoch 8/50, Loss: 312.7853, Val Acc: 0.3048
Epoch 9/50, Loss: 312.6716, Val Acc: 0.2182
Epoch 10/50, Loss: 312.7608, Val Acc: 0.2080
Epoch 11/50, Loss: 312.8155, Val Acc: 0.2080
Epoch 12/50, Loss: 313.0520, Val Acc: 0.3342
Epoch 13/50, Loss: 313.5591, Val Acc: 0.2054
Epoch 14/50, Loss: 313.2584, Val Acc: 0.2544
Epoch 15/50, Loss: 312.8355, Val Acc: 0.2764
Epoch 16/50, Loss: 313.7029, Val Acc: 0.1236
Epoch 17/50, Loss: 312.5456, Val Acc: 0.2744
Epoch 18/50, Loss: 313.2344, Val Acc: 0.2464
Epoch 19/50, Loss: 312.9404, Val Acc: 0.3194
Epoch 20/50, Loss: 312.3362, Val Acc: 0.2574
Epoch 21/50, Loss: 312.7972, Val Acc: 0.4418
Epoch 22/50, Loss: 312.5881, Val Acc: 0.4360
Epoch 23/50, Loss: 312.8315, Val Acc: 0.4516
Epoch 24/50, Loss: 312.6302, Val Acc: 0.4420
Epoch 25/50, Loss: 312.0833, Val Acc: 0.4660
Epoch 26/50, Loss: 312.6387, Val Acc: 0.4326
Epoch 27/50, Loss: 311.9200, Val Acc: 0.4518
Epoch 28/50, Loss: 311.8556, Val Acc: 0.4508
Epoch 29/50, Loss: 312.5913, Val Acc: 0.4284
Epoch 30/50, Loss: 312.4116, Val Acc: 0.4088
Epoch 31/50, Loss: 312.0543, Val Acc: 0.4536
Epoch 32/50, Loss: 312.3491, Val Acc: 0.4390
Epoch 33/50, Loss: 312.4833, Val Acc: 0.4594
Epoch 34/50, Loss: 312.3215, Val Acc: 0.4514
Epoch 35/50, Loss: 312.5715, Val Acc: 0.4376
Epoch 36/50, Loss: 312.8552, Val Acc: 0.4072
Epoch 37/50, Loss: 312.3123, Val Acc: 0.4058
Epoch 38/50, Loss: 312.5061, Val Acc: 0.4394
Epoch 39/50, Loss: 312.4580, Val Acc: 0.4594
Epoch 40/50, Loss: 312.2271, Val Acc: 0.4616
Epoch 41/50, Loss: 312.8304, Val Acc: 0.4808
Epoch 42/50, Loss: 312.2184, Val Acc: 0.4854
Epoch 43/50, Loss: 312.7140, Val Acc: 0.4838
Epoch 44/50, Loss: 312.5223, Val Acc: 0.4846
Epoch 45/50, Loss: 312.5249, Val Acc: 0.4828
Epoch 46/50, Loss: 312.2177, Val Acc: 0.4830
Epoch 47/50, Loss: 313.3426, Val Acc: 0.4862
Epoch 48/50, Loss: 312.4187, Val Acc: 0.4842
Epoch 49/50, Loss: 312.3409, Val Acc: 0.4824
Epoch 50/50, Loss: 311.8739, Val Acc: 0.4822
Epoch 1/50, Loss: 313.1673, Val Acc: 0.1286
Epoch 2/50, Loss: 313.1449, Val Acc: 0.1272
Epoch 3/50, Loss: 313.1824, Val Acc: 0.1286
Epoch 4/50, Loss: 313.1233, Val Acc: 0.1298
Epoch 5/50, Loss: 313.1024, Val Acc: 0.1270
Epoch 6/50, Loss: 313.1409, Val Acc: 0.1278
Epoch 7/50, Loss: 313.1601, Val Acc: 0.1298
Epoch 8/50, Loss: 313.1204, Val Acc: 0.1302
Epoch 9/50, Loss: 313.1665, Val Acc: 0.1330
Epoch 10/50, Loss: 313.1613, Val Acc: 0.1358
Epoch 11/50, Loss: 313.1439, Val Acc: 0.1394
Epoch 12/50, Loss: 313.1416, Val Acc: 0.1422
Epoch 13/50, Loss: 313.0757, Val Acc: 0.1474
Epoch 14/50, Loss: 313.1748, Val Acc: 0.1552
Epoch 15/50, Loss: 313.1225, Val Acc: 0.1650
Epoch 16/50, Loss: 313.0594, Val Acc: 0.1740
Epoch 17/50, Loss: 312.9502, Val Acc: 0.1838
Epoch 18/50, Loss: 313.0672, Val Acc: 0.1904
Epoch 19/50, Loss: 312.9978, Val Acc: 0.1966
Epoch 20/50, Loss: 313.0701, Val Acc: 0.2018
Epoch 21/50, Loss: 313.0239, Val Acc: 0.2018
Epoch 22/50, Loss: 313.1314, Val Acc: 0.2022
Epoch 23/50, Loss: 313.0561, Val Acc: 0.2022
Epoch 24/50, Loss: 313.0536, Val Acc: 0.2030
Epoch 25/50, Loss: 313.1311, Val Acc: 0.2032
Epoch 26/50, Loss: 312.9619, Val Acc: 0.2038
Epoch 27/50, Loss: 313.1371, Val Acc: 0.2042
Epoch 28/50, Loss: 313.0273, Val Acc: 0.2036
Epoch 29/50, Loss: 313.0607, Val Acc: 0.2042
Epoch 30/50, Loss: 313.0485, Val Acc: 0.2050
Epoch 31/50, Loss: 313.0757, Val Acc: 0.2054
Epoch 32/50, Loss: 313.1222, Val Acc: 0.2062
Epoch 33/50, Loss: 313.1986, Val Acc: 0.2068
Epoch 34/50, Loss: 313.1127, Val Acc: 0.2088
Epoch 35/50, Loss: 313.1024, Val Acc: 0.2092
Epoch 36/50, Loss: 312.9653, Val Acc: 0.2092
Epoch 37/50, Loss: 312.8838, Val Acc: 0.2100
